,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,358,Blue Chang House,"21 Samsen Road, Samsen Soi 6, Phranakorn, 10200 Bangkok, Thailand",2 stars,8.2,,Non-smoking rooms; Free WiFi; 24-hour front desk; Room service; Terrace; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,359,Shangri-La Hotel Bangkok,"89 Soi Wat Suan Plu, Bangrak, Bang Rak, 10500 Bangkok, Thailand",5-star hotel,9.0,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; excellent Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Bar; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,360,Kokotel Bangkok Surawong,"181/1-5, Surawong Rd, Suriwong, Bangrak, Bang Rak, 10500 Bangkok, Thailand",3-star hotel,8.3,,Free parking; Family rooms; WiFi in all areas; Free WiFi; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,361,Relax Lodge,"318/32, Sukhumvit Soi 22, Khlong Toei, 10110 Bangkok, Thailand",,7.2,,Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,362,Admiral Suites Bangkok by Compass Hospitality,"38, 38/14 Sukhumvit Soi 22, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,7.8,"Benjasiri Park 0.4 km; Emporium Shopping Mall 0.4 km; EmQuartier Shopping Mall 0.5 km; BTS-Phrom Phong 0.5 km; Benjakitti Park 0.7 km; Thailand Creative & Design Center 0.8 km; MRT-Queen Sirikit National Convention Center 0.9 km; The Escape Hunt Experience Bangkok 0.9 km; Citibank Bangkok 0.9 km; Soi Cowboy 0.9 km; Parrot Café 0 km; Indian Host 0.1 km; 1989 Sukhumvit Hostel & Cafe 0.1 km; New Cowboy Bar & Restaurant 0.1 km; New York Style Steak & Burger 0.1 km; Titanium Club & Ice Bar 0.4 km; Villa Market 0.8 km; The Emporium Shopping Mall 1 km;  Emquartier Shopping Centre 1 km; Terminal 21 Shopping Mall 1.3 km; Suvarnabhumi Airport 20.5 km; Don Muang Airport 21.7 km; The EM District Popular brands like: Apple, Cartier, Gucci, H&M, Zara, Prada, Nike, Chanel, Burberry, Louis Vuitton; Arab Street 1.9 km; Lumpini Park 2.5 km; Central Embassy 2.6 km; Amarin Plaza 3 km; Gaysorn Shopping Mall 3.2 km; MBK Shopping Mall 4.1 km; Temple of the Golden Mount 6.9 km; Grand Palace 8.2 km; Wat Arun 8.4 km; Mega Bangna 15.4 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,363,Smart Suites,"43/17 Sukhumvit 11, Wattana, 10110 Bangkok, Thailand",3-star hotel,7.1,,Non-smoking rooms; Free WiFi; 24-hour front desk; Room service; Terrace; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,364,Bangkok Marriott Hotel The Surawongse,"262 Surawong road Si Phraya, Bang Rak, Bang Rak, 10500 Bangkok, Thailand",5-star hotel,9.2,The Neilson Hays Library 0.1 km; Sri Mariamman Temple (Wat Khaek) 0.3 km; Bangkok Fashion Outlet 0.5 km; Bangkokian Museum 0.5 km; Embassy of the Russian Federation 0.6 km; Blue Elephant Sathorn 0.7 km; MahaNakhon 0.8 km; Lerdsin Hospital 0.8 km; Health Land Sathorn 0.8 km; BTS-Chong Nonsi 0.8 km; Chinatown 4 km; Don Muang Airport 23.2 km; Suvarnabhumi Airport 24.9 km; MBK Shopping Mall 2 km; Lumpini Park 2.1 km; Bangkok Art & Culture Centre 2.3 km; SEA LIFE Bangkok Ocean World 2.5 km; Amarin Plaza 2.7 km; Gaysorn Shopping Mall 2.8 km; Central Embassy 3.2 km; Temple of the Golden Mount 3.4 km; Wat Arun 4.1 km; Grand Palace 4.2 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; excellent Fitness Center; Spa; Free parking; Bar; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,365,Khaosan Green House Hotel,"84 Rambutri Street. Talod Yod Banglumpoo,Pranakhorn, 10200 Bangkok, Thailand",2-star hotel,7.7,Khao San Road 0.2 km; Khao San Road Night Market 0.2 km; Wat Chana Song Khram 0.2 km; Wat Bowonniwet Vihara 0.3 km; National Gallery 0.3 km; Bangkok City Library 0.3 km; Santichaiprakarn Park 0.5 km; UNICEF Thailand 0.5 km; Phra Arthit Pier 0.5 km; Bangkok National Museum 0.6 km; 7/11  0 km; Khao San Night Market 0.2 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 28.4 km; Temple of the Emerald Buddha 1 km; Grand Palace 1.3 km; Temple of the Golden Mount 1.3 km; Wat Arun 2.1 km; Dusit Palace 2.3 km; Siam Discovery 3.8 km; Bangkok Art & Culture Centre 3.9 km; MBK Shopping Mall 4 km; SEA LIFE Bangkok Ocean World 4.4 km; Central Embassy 5.6 km; ,Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Restaurant; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,366,Park 24 By Favstay,"68 Sukhumvit 24, Klongton, Klongtoey, Bangkok 10110, Khlong Toei, 10110 Bangkok, Thailand",,8.8,Flow House Bangkok 0.6 km; Emporium Shopping Mall 0.6 km; Benjasiri Park 0.6 km; BTS-Phrom Phong 0.7 km; K village 0.7 km; EmQuartier Shopping Mall 0.7 km; MRT-Queen Sirikit National Convention Center 0.7 km; Funarium 0.8 km; The Stock Exchange of Thailand 0.8 km; Benjakitti Park 0.9 km; 7-Eleven 0.1 km; Shintake Japanese Restaurant 0.3 km; Suvarnabhumi Airport 20.3 km; Don Muang Airport 22 km; Arab Street 2.3 km; Lumpini Park 2.7 km; Central Embassy 3 km; Amarin Plaza 3.4 km; Gaysorn Shopping Mall 3.5 km; MBK Shopping Mall 4.4 km; Temple of the Golden Mount 7.2 km; Grand Palace 8.5 km; Wat Arun 8.6 km; Mega Bangna 15 km; ,Swimming pool; Non-smoking rooms; good Fitness Center; Indoor pool; Air conditioning; Garden,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,367,Galleria Sukhumvit 10 Bangkok by Compass Hospitality,"21 Sukhumvit Soi 10, Sukhumvit Road Klongtoey Nua, Wattana, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,368,DB Plus 3,"999/999 Soi Pradit Manu Tam 6, Klongjaokhunsingh, Wang Thong Lang, Ladprao, 10310 Bangkok, Thailand",3-star hotel,6.8,Central Festival EastVille 1.6 km; Crystal Design Center 2.1 km; Ramkhamhaeng University 3.6 km; Rajamangala National Stadium 3.9 km; MRT-Sutthisan 4 km; The Mall Shopping Center Bangkapi 4.1 km; Assumption University - Hua Mak Campus 4.1 km; MRT-Ratchadapisek 4.2 km; MRT-Huai Khwang 4.3 km; Embassy of the Republic of Korea 4.4 km; Big C ลาดพร้าว 1 km; Don Muang Airport 14.7 km; Suvarnabhumi Airport 18.4 km; Central Plaza Ladprao 6.5 km; Chatuchak Weekend Market 6.8 km; Arab Street 8.2 km; Central Embassy 8.7 km; Siam Discovery 9.1 km; MBK Shopping Mall 10.2 km; Temple of the Golden Mount 12 km; Grand Palace 13.7 km; Wat Arun 14.3 km; Mega Bangna 17.3 km; ,Non-smoking rooms; Free parking; Free WiFi; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,369,Bangkok Saran Poshtel,"11/1 Soi Samsen 3 Samsen Road, Wat Samphraya, Phranakhon, 10200 Bangkok, Thailand",3-star hotel,9.2,Santichaiprakarn Park 0.3 km; Phra Arthit Pier 0.5 km; Wat Chana Song Khram 0.7 km; Wat Bowonniwet Vihara 0.7 km; Thewej Pier 0.7 km; UNICEF Thailand 0.7 km; Khao San Road 0.8 km; Khao San Road Night Market 0.8 km; Somdet Phra Pinklao Bridge 0.9 km; National Gallery 0.9 km; 7-11 0.2 km; Adhear The 13th Blue Bar 0.4 km; Tang Hua Seng Supermarket 0.7 km; Tom Yum Goong Banglamphu 0.7 km; Banglanphu Market 0.7 km; Thewet Market 1 km; Krua Apsorn 1.2 km; Pad Thai Thip Samai 1.5 km; China Town (Yaowarat) 3.5 km; Chaophraya River 0.1 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 1.1 km; Temple of the Golden Mount 1.7 km; Temple of the Emerald Buddha 1.7 km; Grand Palace 1.9 km; Dusit Palace 1.9 km; Wat Arun 2.7 km; Siam Discovery 3.6 km; Bangkok Art & Culture Centre 4.1 km; MBK Shopping Mall 4.2 km; Central Embassy 5.8 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,370,Rest at Ekkamai,"63 Sukhumvit Road 74/5 soi Ekkamai, Wattana, 11010 Bangkok, Thailand",,8.7,Health Land Ekkamai 0.4 km; BTS-Ekkamai 0.7 km; Ekkamai Eastern Bus Terminal 0.7 km; BTS-Thong Lo 0.7 km; Gateway Ekamai 0.8 km; Thonglor Nightlife Area 0.8 km; Sukhumvit Hospital 0.8 km; SeenSpace 0.9 km; 9:53 Art Mall 1 km; The Commons 1.1 km; Big C 0 km; 印度餐廳Spicy by Nature Indian Restaurant 0.1 km; 7-11 0.1 km; Ekkamai Beer House 0.3 km; 泰國東北菜Sabai-jai Thai Food 0.4 km; 郭炎松Nomjit grilled chicken 0.9 km; Suvarnabhumi Airport 18.3 km; Don Muang Airport 21.7 km; Arab Street 3.9 km; Central Embassy 4.7 km; Lumpini Park 4.7 km; Amarin Plaza 5.1 km; Gaysorn Shopping Mall 5.3 km; MBK Shopping Mall 6.3 km; Temple of the Golden Mount 9 km; Grand Palace 10.4 km; Wat Arun 10.6 km; Mega Bangna 13.4 km; ,Non-smoking rooms; Free WiFi; Family rooms; Air conditioning; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,371,iCheck inn Sukhumvit 19,"19/7 - 10 Sukhumvit soi 19, Wattana , Wattana, 10110 Bangkok, Thailand",3-star hotel,7.9,"Korean Town 0.2 km; Terminal 21 0.2 km; MRT-Sukhumvit 0.2 km; Kamthieng House Museum 0.2 km; BTS-Asok 0.2 km; Health Land Asoke 0.2 km; Soi Cowboy 0.3 km; Citibank Bangkok 0.4 km; The Escape Hunt Experience Bangkok 0.4 km; BTS-Nana 0.5 km; Charley Brown's Mexicana 0.1 km; Don Muang Airport 20.7 km; Suvarnabhumi Airport 21.3 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 0.7 km; Central Embassy 1.5 km; Amarin Plaza 2 km; Lumpini Park 2.1 km; Gaysorn Shopping Mall 2.1 km; MBK Shopping Mall 3.3 km; Temple of the Golden Mount 5.9 km; Grand Palace 7.4 km; Wat Arun 7.7 km; Mega Bangna 16.5 km; ",Non-smoking rooms; Free parking; Free WiFi; Restaurant,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,372,Northgate Ratchayothin,"248 Ratchadapisek Road, Ladyao, Chatuchak, Chatuchak, 10900 Bangkok, Thailand",4-star hotel,8.1,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,373,Jasmine Resort Bangkok,"Sukhumvit Road, (1511 Sukhumvit Soi 67-69) BTS Phrakhanong Wattana,, Wattana, 10110 Bangkok, Thailand",5-star hotel,8.3,BTS-Phra Khanong 0.1 km; W District's Market 0.4 km; Sukhumvit Hospital 0.5 km; Gateway Ekamai 0.7 km; BTS-Ekkamai 0.8 km; Ekkamai Eastern Bus Terminal 0.9 km; Bangkok University International College 1.1 km; Health Land Ekkamai 1.5 km; BTS-On Nut 1.6 km; BTS-Thong Lo 1.6 km; Max Value (Grocery inside) 0.3 km; Gateway Ekamai 2 km; Emporium & Emquartier Shopping Complex 3 km; Terminal 21 Asoke 5 km; Suvarnabhumi Airport 17.5 km; Don Muang Airport 22.8 km; Arab Street 5 km; Lumpini Park 5.6 km; Central Embassy 5.8 km; Amarin Plaza 6.2 km; Gaysorn Shopping Mall 6.3 km; MBK Shopping Mall 7.3 km; Temple of the Golden Mount 10 km; Grand Palace 11.4 km; Wat Arun 11.5 km; Mega Bangna 12.2 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; good Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,374,MADCAT BANGKOK 曼谷疯猫民宿,"812/1 Soi Tararom 2, Sukhumvit 55 Rd. 812/1 Soi Ekkamai 19,Khwaeng Khlong Tan Nuea,Khet Watthana, Wattana, 10110 Bangkok, Thailand",,7.7,Camillian Hospital 0.3 km; The Commons 0.4 km; SeenSpace 0.5 km; Thonglor Nightlife Area 0.6 km; Health Land Ekkamai 0.8 km; 9:53 Art Mall 0.9 km; Samitivej Sukhumvit Hospital 1 km; Dental Hospital Bangkok 1 km; The Terrace 49 1.1 km; Bangkok Hospital 1.3 km; 7-eleven 0.3 km; the COMMONs 0.5 km; Supanniga 0.8 km; DEMO 0.8 km; Suvarnabhumi Airport 18.5 km; Don Muang Airport 20.5 km; Arab Street 3.5 km; Central Embassy 4.3 km; Lumpini Park 4.7 km; Amarin Plaza 4.8 km; Gaysorn Shopping Mall 4.9 km; MBK Shopping Mall 6.1 km; Temple of the Golden Mount 8.7 km; Grand Palace 10.2 km; Wat Arun 10.5 km; Mega Bangna 14.2 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Tea/Coffee Maker in All Rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,375,Craftsman Bangkok,"34,36 Thanon Phahon Yothin 11 Samsennai Phayathai, Phaya Thai, 10400 Bangkok, Thailand",4-star hotel,8.7,,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; Family rooms; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,376,ibis Styles Bangkok Khaosan Viengtai,"42 Tanee Road, Banglampu, 10200 Bangkok, Thailand",3-star hotel,8.9,Khao San Road Night Market 0.1 km; Khao San Road 0.1 km; Wat Bowonniwet Vihara 0.2 km; Bangkok City Library 0.3 km; Wat Chana Song Khram 0.3 km; National Gallery 0.4 km; Santichaiprakarn Park 0.5 km; Democracy Monument 0.6 km; Phra Arthit Pier 0.6 km; UNICEF Thailand 0.6 km; Chao Phraya  1 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 28.3 km; Bangkok National Museum 0.6 km; Temple of the Emerald Buddha 1 km; Temple of the Golden Mount 1.2 km; Grand Palace 1.3 km; Wat Arun 2.1 km; Dusit Palace 2.2 km; Siam Discovery 3.7 km; Bangkok Art & Culture Centre 3.8 km; MBK Shopping Mall 3.9 km; Central Embassy 5.5 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Family rooms; Tea/Coffee Maker in All Rooms; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,377,Viman Guesthouse,"188, Soi Samsen 1, Lumpoo Road, Wat-Sam-Phra-Ya, Phra-Na-Korn, 10200 Bangkok, Thailand",,8.3,,Non-smoking rooms; Free WiFi; 24-hour front desk; Room service; Terrace,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,378,Somerset Ekamai Bangkok,"22/1 Ekamai Soi 2, Sukhumvit 63 Rd., Phra Khanong Nua, Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.5,BTS-Ekkamai 0.4 km; Ekkamai Eastern Bus Terminal 0.5 km; Gateway Ekamai 0.5 km; Sukhumvit Hospital 0.5 km; Health Land Ekkamai 0.6 km; BTS-Thong Lo 0.8 km; BTS-Phra Khanong 1.1 km; Thonglor Nightlife Area 1.1 km; SeenSpace 1.2 km; 9:53 Art Mall 1.2 km; Vivant Table 0.2 km; Cha Cha An Japanease  0.3 km; Gateway Ekamai Shopping Mall 0.4 km; EmQuartier Shopping Mall 2.1 km; Terminal 21 Shopping Mall 3.3 km; Moon Bar at Vertigo 5 km; Sky Bar - State Tower 7.6 km; My Collection Home Cuisine 21 km; Suvarnabhumi Airport 18.1 km; Don Muang Airport 22 km; Arab Street 4.1 km; Lumpini Park 4.8 km; Central Embassy 4.9 km; Amarin Plaza 5.3 km; Gaysorn Shopping Mall 5.4 km; MBK Shopping Mall 6.5 km; Temple of the Golden Mount 9.2 km; Grand Palace 10.6 km; Wat Arun 10.8 km; Mega Bangna 13.2 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,379,Smore Sala Deang,"5/10 Saladaeng Road, Bang Rak, 10500 Bangkok, Thailand",,7.7,Silom Complex 0.2 km; MRT-Silom 0.2 km; Silom Soi 2 0.2 km; Silom Soi 4 0.2 km; BTS-Sala Daeng 0.3 km; BNH Hospital 0.3 km; Silom Nightlife Area 0.4 km; Australian Embassy 0.4 km; King Chulalongkorn Memorial Hospital 0.5 km; Patpong 0.5 km; somtum der 0 km; 7/11 0.1 km; cafe bangkok 0.1 km; Silom complex 0.4 km; Don Muang Airport 22.6 km; Suvarnabhumi Airport 23.5 km; Silom Complex Department Store; Lumpini Park 0.7 km; Amarin Plaza 1.9 km; MBK Shopping Mall 2 km; Gaysorn Shopping Mall 2 km; SEA LIFE Bangkok Ocean World 2 km; Central Embassy 2.1 km; Temple of the Golden Mount 4.4 km; Grand Palace 5.5 km; Wat Arun 5.5 km; Mega Bangna 17.9 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Bar; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,380,Citin Pratunam Bangkok by Compass Hospitality,"117 Soi Chunladit, Thanonphayathai, Ratchathewi, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,7.1,,Airport shuttle; Non-smoking rooms; Family rooms; Room service; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,381,Citrus Sukhumvit 11 by Compass Hospitality,"26 Sukhumvit Soi 11, Klongtoie-Nue , Wattana, Wattana, 10110 Bangkok, Thailand",4-star hotel,8.2,Bumrungrad International Hospital 0.3 km; Sukhumvit Soi 11 0.4 km; Arab Street 0.4 km; Krungthai Bank Head Office 0.4 km; BTS-Nana 0.6 km; Embassy of Sweden 0.6 km; Soi Nana 0.6 km; Wattana Church 0.7 km; BTS - Phloen Chit 0.7 km; Deutsche Bank Bangkok 0.8 km; Terminal 21 Shopping Mall 0 km; Firehouse 0.1 km; Zak's Wine Pub 0.1 km; Levels 0.1 km; El Gaucho Argentinian Steakhouse 0.1 km; Above11 0.1 km; Elite ( Formally Q Bar ) 0.2 km; Villa Market 0.5 km; Nana Square 0.5 km; Central Embassy Shopping Mall 1.5 km; EmQuartier 2.4 km; Asiatique 16 km; Don Muang Airport 20.1 km; Suvarnabhumi Airport 21.9 km; Central Embassy 1 km; Amarin Plaza 1.5 km; Gaysorn Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 2.1 km; Lumpini Park 2.2 km; MBK Shopping Mall 2.8 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.8 km; Wat Arun 7.2 km; Mega Bangna 17.3 km; ,Airport shuttle; Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,382,Villa Cha-Cha Phraathit,"47/1 Phra athit Rd., Chanasongkhram, Pranakorn, 10200 Bangkok, Thailand",3-star hotel,7.8,Phra Arthit Pier 0.1 km; Santichaiprakarn Park 0.1 km; UNICEF Thailand 0.3 km; Wat Chana Song Khram 0.3 km; Somdet Phra Pinklao Bridge 0.4 km; National Gallery 0.5 km; Khao San Road 0.6 km; Khao San Road Night Market 0.6 km; Wat Bowonniwet Vihara 0.7 km; Bangkok National Museum 0.7 km; Villa Cha Cha Restaurant 0 km; Benjamin bar 0.9 km; Khao San road 1 km; Central Pinkao 5 km; Chao Phraya River 0.1 km; Don Muang Airport 21 km; Suvarnabhumi Airport 28.8 km; Temple of the Emerald Buddha 1.3 km; Grand Palace 1.5 km; Temple of the Golden Mount 1.7 km; Wat Arun 2.3 km; Dusit Palace 2.4 km; Siam Discovery 4 km; Bangkok Art & Culture Centre 4.3 km; MBK Shopping Mall 4.4 km; SEA LIFE Bangkok Ocean World 4.8 km; Central Embassy 6 km; ,Non-smoking rooms; Family rooms; Private Parking; WiFi in all areas; Room service; Free WiFi; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,383,Karnmanee Palace Hotel,"1 Pradiphat Road, Phayathai District, Phaya Thai, 10400  Bangkok, Thailand",4-star hotel,7.3,Paolo Memorial Hospital 0.8 km; BTS-Sapan Khwai 0.9 km; Or Tor Kor Market 0.9 km; Kamphaeng Phet MRT Station 0.9 km; BTS-Ari 1.3 km; Bang Sue MRT Station 1.3 km; Chatuchak Weekend Market 1.4 km; Chatuchak Park MRT Station 1.7 km; BTS-Mo Chit 1.8 km; Queen Sirikit Park 1.9 km; 7-11 0.1 km; ราชาวตี 0.5 km; ครัวประดิพัทธ์ 1 km; จตุจักร 1 km; อนุสาวรีย์ 1.5 km; Don Muang Airport 15.8 km; Suvarnabhumi Airport 25 km; Siam Discovery 2.8 km; Central Plaza Ladprao 3.6 km; Dusit Palace 3.7 km; Bangkok Art & Culture Centre 5.1 km; SEA LIFE Bangkok Ocean World 5.1 km; Central Embassy 5.3 km; MBK Shopping Mall 5.5 km; Temple of the Golden Mount 5.6 km; Grand Palace 7.1 km; Wat Arun 7.8 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Family rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,384,Bangkok Feliz Sukumvit69,"Soi 69, Sukhumvit Rd., Phra Khanong Nuea, Watthana, Bangkok 10110 Thailand, Wattana, 10110 Bangkok, Thailand",4 stars,8.6,BTS-Phra Khanong 0.1 km; W District's Market 0.2 km; Sukhumvit Hospital 0.7 km; Gateway Ekamai 0.8 km; BTS-Ekkamai 0.9 km; Ekkamai Eastern Bus Terminal 1 km; Bangkok University International College 1.2 km; BTS-On Nut 1.4 km; Health Land Ekkamai 1.6 km; BTS-Thong Lo 1.8 km; KINJO  0 km; Starbucks coffee  1 km; 7-ELEVEN 1.5 km; W Market 1.5 km; Max Value 1.5 km; Emporium Department store 5 km; Suvarnabhumi Airport 17.3 km; Don Muang Airport 22.8 km; Arab Street 5.1 km; Lumpini Park 5.7 km; Central Embassy 5.9 km; Amarin Plaza 6.3 km; Gaysorn Shopping Mall 6.5 km; MBK Shopping Mall 7.4 km; Temple of the Golden Mount 10.2 km; Grand Palace 11.5 km; Wat Arun 11.6 km; Mega Bangna 12.1 km; ,Swimming pool; Non-smoking rooms; Free parking; Indoor pool; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,385,The Key Premier Sukhumvit Bangkok by Compass Hospitality,"12 Sukhumvit Soi 7, Bangkok 10110 Thailand, Wattana, 10110 Bangkok, Thailand",4-star hotel,9.0,Sukhumvit Soi 11 0.2 km; Arab Street 0.2 km; BTS-Nana 0.3 km; Embassy of Sweden 0.3 km; Krungthai Bank Head Office 0.3 km; Soi Nana 0.4 km; Wattana Church 0.4 km; Bumrungrad International Hospital 0.4 km; Korean Town 0.6 km; Health Land Asoke 0.7 km; Sukhumvit 11 0.5 km; Foodland 0.9 km; Don Muang Airport 20.4 km; Suvarnabhumi Airport 21.8 km; Central Embassy 1 km; Amarin Plaza 1.5 km; Gaysorn Shopping Mall 1.6 km; Lumpini Park 2 km; SEA LIFE Bangkok Ocean World 2.2 km; MBK Shopping Mall 2.8 km; Temple of the Golden Mount 5.4 km; Grand Palace 6.9 km; Wat Arun 7.2 km; Mega Bangna 17.1 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,386,iCheck inn Mayfair Pratunam,"36 Phethburi Soi 13 , Phethburi Road, Rachthevee, Bangkok, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,7.6,,Non-smoking rooms; Fitness center; Free parking; Family rooms; WiFi in all areas; Room service; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,387,COMO Metropolitan Bangkok,"27 South Sathorn Road, Tungmahamek, Sathorn, 10120 Bangkok, Thailand",5-star hotel,9.2,"Moon Bar Bangkok 0 km; Australian Embassy 0.2 km; Embassy of Germany, Bangkok 0.4 km; BNH Hospital 0.5 km; MRT-Silom 0.7 km; Embassy of the Republic of Singapore 0.7 km; Silom Complex 0.7 km; M.R. Kukrit's House 0.7 km; MRT-Lumphini 0.7 km; Goethe-Institute Thailand 0.7 km; Lumphini Park 0.7 km; Don Muang Airport 22.9 km; Suvarnabhumi Airport 23.1 km; Lumpini Park 0.9 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.4 km; Central Embassy 2.4 km; MBK Shopping Mall 2.5 km; SEA LIFE Bangkok Ocean World 2.5 km; Temple of the Golden Mount 4.9 km; Grand Palace 5.9 km; Wat Arun 5.9 km; Mega Bangna 17.4 km; ",Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; excellent Fitness Center; Spa; Bar; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,388,Khaosan Art Hotel,"76-76/1-3 Phra-Arthit Rd., Chanasongkhram, Phranakhorn, 10200 Bangkok, Thailand",2-star hotel,8.0,,Non-smoking rooms; Family rooms; WiFi in all areas; Room service; Free WiFi; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,389,Bangkok Publishing Residence,"31-33-35-37-37/1  Lan Luang Road, Wat Sommanat, 10100 Bangkok, Thailand",,9.4,,Airport shuttle; Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Tea/Coffee Maker in All Rooms; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,390,Folk Poshtel Asok,"44/30 Asok Rd, Soi Sukhumvit 21, Khweang Khlong Toey Nuea, Khet Watthana, Wattana, 10110 Bangkok, Thailand",,9.2,Health Land Asoke 0.3 km; Kamthieng House Museum 0.3 km; MRT-Sukhumvit 0.5 km; Srinakharinwirot University 0.5 km; Terminal 21 0.6 km; Sukhumvit Soi 11 0.6 km; Soi Cowboy 0.6 km; Korean Town 0.6 km; BTS-Asok 0.7 km; The Escape Hunt Experience Bangkok 0.7 km; Sfizio 0 km; 7-11 Convenient store (24 hours) 0 km; Starbucks 0 km; Le Dalat 0.1 km; 4 Hungry 0.1 km; Tops Supermarket 0.1 km; The Local 0.3 km; Nana Night market 0.5 km; Don Muang Airport 20.3 km; Suvarnabhumi Airport 21.1 km; Arab Street 0.9 km; Central Embassy 1.7 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.3 km; Lumpini Park 2.5 km; MBK Shopping Mall 3.5 km; Temple of the Golden Mount 6.1 km; Grand Palace 7.7 km; Wat Arun 8 km; Mega Bangna 16.5 km; ,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; Room service; Free WiFi; Bar; Excellent Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
